event_id,brand,region,city,location_type,event_type,start_date,end_date,lease_length_days,sku,product_name,price_usd,avg_daily_footfall,units_sold,sell_through_pct
POP100538,Valentino Beauty,Middle East,Dubai,Department Store Atrium,Shop-in-Shop,2025-03-24,2025-05-05,42,LE-TGC7T3WB,Valentino Beauty Glow Blush,33.51,657,1247,55.5
POP100056,Valentino Beauty,Europe,Milan,High-Street,Mall Kiosk,2025-02-09,2025-03-15,34,LE-ETXOUT0S,Valentino Beauty Satin Foundation,80.01,1136,4028,100.0
POP100247,YSL Beauty,Latin America,São Paulo,Department Store Atrium,Flash Event,2025-06-01,2025-06-11,10,LE-96GP38W3,YSL Beauty Opulence Foundation,94.43,1146,3512,77.29
POP100581,Shiseido,Middle East,Dubai,Art/Design District,Standalone Pop-Up,2025-07-08,2025-07-21,13,LE-RXW8T4JE,Shiseido Glow Foundation,93.17,789,271,70.03
POP101332,Sisley-Paris,Asia-Pacific,Singapore,High-Street,Mall Kiosk,2024-07-12,2024-08-26,45,LE-00P2AUY1,Sisley-Paris Noir Mascara,31.71,940,3498,80.77
POP100932,Valentino Beauty,North America,Toronto,Luxury Mall,Flash Event,2024-09-17,2024-10-31,44,LE-JEK97CLR,Valentino Beauty Éclat Setting Powder,83.91,1742,2969,81.54
POP101750,Guerlain,Latin America,Lima,Airport Duty-Free,Mobile Pop-Up Truck,2024-09-15,2024-11-12,58,LE-BUTU4RLC,Guerlain Éclat Blush,33.48,918,3463,97.08
POP101820,Sisley-Paris,Europe,Madrid,Art/Design District,Flash Event,2025-06-07,2025-08-11,65,LE-MMQLTF34,Sisley-Paris Éclat Highlighter,55.97,868,1713,47.96
POP101001,Charlotte Tilbury,Middle East,Riyadh,Airport Duty-Free,Standalone Pop-Up,2024-10-13,2024-11-08,26,LE-57DCP3TJ,Charlotte Tilbury Pearl Fragrance,316.58,2265,121,54.02
POP102102,Sisley-Paris,Europe,Paris,High-Street,Shop-in-Shop,2024-06-01,2024-07-18,47,LE-5B8I3KVE,Sisley-Paris Velvet Fragrance,263.91,1256,2497,85.93
POP100535,Lancôme,Latin America,Buenos Aires,Luxury Mall,Mobile Pop-Up Truck,2025-01-28,2025-03-11,42,LE-J5MVMJB0,Lancôme Opulence Foundation,70.19,1399,1904,65.29
POP101309,Estée Lauder,Asia-Pacific,Singapore,Luxury Mall,Flash Event,2024-08-06,2024-08-18,12,LE-5YMRAHBU,Estée Lauder Éclat Primer,59.55,1213,2959,91.98
POP100857,Pat McGrath Labs,Middle East,Riyadh,Airport Duty-Free,Shop-in-Shop,2025-03-24,2025-05-12,49,LE-D88ZFXRJ,Pat McGrath Labs Mirage Foundation,119.78,952,2374,84.88
POP100350,Hourglass,Middle East,Abu Dhabi,Luxury Mall,Shop-in-Shop,2025-01-07,2025-01-23,16,LE-ZY0Q6OQ3,Hourglass Opulence Highlighter,36.11,1727,394,55.18
POP101753,YSL Beauty,Europe,Madrid,Airport Duty-Free,Shop-in-Shop,2025-02-20,2025-05-06,75,LE-HS3ODSDL,YSL Beauty Noir Setting Powder,73.7,2445,569,57.3
POP101112,Rare Beauty,North America,Chicago,Department Store Atrium,Flash Event,2025-06-25,2025-07-21,26,LE-2RGLMRD7,Rare Beauty Velvet Foundation,69.6,976,501,72.82
POP101117,Bobbi Brown,Europe,Paris,Department Store Atrium,Shop-in-Shop,2025-05-19,2025-07-20,62,LE-SDP3KVXV,Bobbi Brown Opulence Foundation,96.29,821,661,86.63
POP100483,Bobbi Brown,Latin America,Mexico City,Luxury Mall,Standalone Pop-Up,2024-07-21,2024-08-19,29,LE-0N596ZLV,Bobbi Brown Noir Setting Powder,57.09,1567,4206,96.65
POP100741,Fenty Beauty,Middle East,Doha,Art/Design District,Shop-in-Shop,2024-09-26,2024-11-28,63,LE-Y9TV7858,Fenty Beauty Glow Lipstick,34.29,930,1292,43.63
POP100829,Dior,Europe,Berlin,Airport Duty-Free,Standalone Pop-Up,2024-02-21,2024-03-01,9,LE-6OOB59H9,Dior Noir Eyeshadow Palette,90.96,2155,2899,70.5
POP100486,Pat McGrath Labs,Asia-Pacific,Hong Kong,Department Store Atrium,Flash Event,2025-05-22,2025-07-29,68,LE-YXGPPN0H,Pat McGrath Labs Éclat Serum,288.9,1774,1405,79.56
POP101091,Tom Ford Beauty,North America,,Airport Duty-Free,Shop-in-Shop,2025-01-28,2025-04-23,85,LE-ALYNHX6F,Tom Ford Beauty Satin Lipstick,51.34,1481,1393,69.89
POP102125,Sisley-Paris,Latin America,São Paulo,Art/Design District,Mobile Pop-Up Truck,2024-11-11,2025-01-22,72,LE-G36J4C64,Sisley-Paris Satin Lipstick,33.11,1246,1092,75.21
POP101748,Rare Beauty,North America,Toronto,Airport Duty-Free,Mall Kiosk,2025-02-03,2025-04-10,66,LE-YIWYA4YO,Rare Beauty Éclat Mascara,54.47,882,993,74.83
POP101655,Huda Beauty,Middle East,Doha,Department Store Atrium,Mall Kiosk,2024-07-13,2024-08-07,25,LE-OWEPOQZW,Huda Beauty Velvet Setting Powder,84.61,1509,163,78.37
POP101037,Chanel,Latin America,Lima,Luxury Mall,Standalone Pop-Up,2024-06-27,2024-07-13,16,LE-K1KK2EG0,Chanel Satin Mascara,56.12,1804,3612,78.92
POP101052,La Prairie,Latin America,Buenos Aires,Department Store Atrium,Shop-in-Shop,2024-11-12,2024-12-10,28,LE-GF26ZKEG,La Prairie Noir Primer,75.9,1347,145,55.77
POP100069,Guerlain,Asia-Pacific,Seoul,Luxury Mall,Flash Event,2024-07-22,2024-09-02,42,LE-X3AX470T,Guerlain Mirage Mascara,41.02,651,1045,81.2
POP101361,NARS,North America,Toronto,Luxury Mall,Standalone Pop-Up,2024-11-29,2025-02-21,84,LE-UMFPCAXB,NARS Velvet Primer,53.87,1716,2474,71.69
POP100914,Sisley-Paris,Latin America,Bogotá,Art/Design District,Mobile Pop-Up Truck,2024-09-09,2024-11-27,79,LE-QO1YRSAJ,Sisley-Paris Noir Eyeshadow Palette,128.08,632,2845,77.56
POP100233,Hermès Beauty,Europe,Berlin,High-Street,Standalone Pop-Up,2025-01-13,2025-04-12,89,LE-RLLWWXBW,Hermès Beauty Lumière Primer,68.38,1272,3538,72.9
POP100978,Guerlain,Middle East,Riyadh,Department Store Atrium,Mall Kiosk,2025-03-09,2025-03-22,13,LE-02NN5KPS,Guerlain Pearl Lipstick,70.69,612,2063,95.03
POP100438,YSL Beauty,Latin America,Lima,Luxury Mall,Mobile Pop-Up Truck,2024-07-21,2024-08-16,26,LE-2FZ40A6M,YSL Beauty Rouge Setting Powder,71.17,1452,1270,56.27
POP100458,La Prairie,North America,Miami,High-Street,Flash Event,2024-05-10,2024-07-10,61,LE-V12XD6VB,La Prairie Noir Highlighter,62.57,2714,767,81.42
POP100786,Estée Lauder,Asia-Pacific,Seoul,Airport Duty-Free,Mall Kiosk,2024-04-14,2024-06-27,74,LE-QJ20XHM6,Estée Lauder Mirage Setting Powder,75.3,810,564,76.42
POP100281,MAC Cosmetics,Middle East,Jeddah,Airport Duty-Free,Mall Kiosk,2024-02-18,2024-04-10,52,LE-KD8KBWA5,MAC Cosmetics Éclat Eyeshadow Palette,131.97,2223,2206,88.45
POP100759,Fenty Beauty,Middle East,Riyadh,Luxury Mall,Standalone Pop-Up,2025-01-25,2025-04-21,86,LE-OBA5RQLM,Fenty Beauty Opulence Foundation,114.56,1833,1426,55.79
POP101914,Valentino Beauty,Latin America,Mexico City,Airport Duty-Free,Standalone Pop-Up,2024-03-10,2024-05-05,56,LE-18DIP7TV,Valentino Beauty Rouge Blush,64.66,1541,2099,65.59
POP101933,Pat McGrath Labs,North America,New York,Luxury Mall,Standalone Pop-Up,2024-11-06,2024-11-18,12,LE-0BBP153K,Pat McGrath Labs Noir Mascara,46.37,1876,2976,93.26
POP100807,Bobbi Brown,North America,Toronto,Luxury Mall,Mall Kiosk,2024-10-30,2024-11-10,11,LE-RDL5ICYY,Bobbi Brown Opulence Setting Powder,67.04,2017,464,65.26
POP101165,Rare Beauty,Europe,Berlin,Airport Duty-Free,Mobile Pop-Up Truck,2025-03-17,2025-05-06,50,LE-XQLNOQU6,Rare Beauty Satin Mascara,43.7,951,443,64.39
POP100845,NARS,Middle East,Jeddah,Airport Duty-Free,Mobile Pop-Up Truck,2024-03-20,2024-06-17,89,LE-GGW6BQ0L,NARS Éclat Fragrance,356.24,2335,2540,53.39
POP101237,Huda Beauty,Asia-Pacific,Tokyo,High-Street,Standalone Pop-Up,2024-03-04,2024-05-27,84,LE-QGWNFSVT,Huda Beauty Éclat Mascara,39.86,2574,1519,54.39
POP101113,La Prairie,Asia-Pacific,Shanghai,Airport Duty-Free,Flash Event,2024-04-01,2024-06-22,82,LE-ECQUTP99,La Prairie Mirage Primer,37.4,1178,242,55.76
POP101623,Guerlain,Middle East,Doha,High-Street,Shop-in-Shop,2024-09-26,2024-11-18,53,LE-8SJKABW8,Guerlain Glow Fragrance,207.33,2365,463,58.02
POP101884,Armani Beauty,North America,Toronto,Airport Duty-Free,Standalone Pop-Up,2025-06-16,2025-07-19,33,LE-Q6YIOLEJ,Armani Beauty Glow Highlighter,58.39,1205,1168,100.0
POP100099,MAC Cosmetics,North America,Los Angeles,Luxury Mall,Shop-in-Shop,2024-09-13,2024-11-12,60,LE-3EYRFOWJ,MAC Cosmetics Rouge Highlighter,52.46,1990,544,75.14
POP101873,Charlotte Tilbury,Asia-Pacific,Seoul,Department Store Atrium,Mobile Pop-Up Truck,2024-08-26,2024-11-02,68,LE-DCWQLIV3,Charlotte Tilbury Satin Blush,69.55,1066,385,63.53
POP101302,Hermès Beauty,Asia-Pacific,Seoul,High-Street,Mobile Pop-Up Truck,2025-01-28,2025-03-02,33,LE-XXOZ0LSO,Hermès Beauty Velvet Highlighter,89.41,1104,3631,88.84
POP101709,La Prairie,Middle East,Abu Dhabi,Airport Duty-Free,Mall Kiosk,2025-04-17,2025-07-16,90,LE-AI8PRQ45,La Prairie Velvet Blush,59.86,2418,4729,97.03
POP100299,Huda Beauty,Asia-Pacific,Seoul,Luxury Mall,Flash Event,2025-06-29,2025-07-23,24,LE-XFBG3MN1,Huda Beauty Opulence Fragrance,170.04,875,2772,56.62
POP100579,Valentino Beauty,Asia-Pacific,Seoul,High-Street,Flash Event,2024-07-04,2024-08-14,41,LE-58KDK2UZ,Valentino Beauty Éclat Primer,50.04,2476,2886,85.49
POP101619,Valentino Beauty,Middle East,Abu Dhabi,Airport Duty-Free,Mall Kiosk,2024-12-28,2025-03-09,71,LE-DCW5RADB,Valentino Beauty Rouge Fragrance,356.22,1936,2314,64.14
POP101586,Rare Beauty,Europe,Madrid,Art/Design District,Standalone Pop-Up,2024-02-27,2024-03-26,28,LE-91SZ4PJC,Rare Beauty Éclat Eyeshadow Palette,120.63,920,1140,42.24
POP100239,Guerlain,Asia-Pacific,Hong Kong,Airport Duty-Free,Mall Kiosk,2025-03-04,2025-05-29,86,LE-2EHHTDXK,Guerlain Mirage Mascara,44.18,2103,3253,98.13
POP101511,Armani Beauty,Middle East,Jeddah,High-Street,Mall Kiosk,2025-01-01,2025-03-19,77,LE-TLG4PQTQ,Armani Beauty Noir Setting Powder,79.66,1351,286,74.09
POP100124,Valentino Beauty,Europe,Berlin,High-Street,Flash Event,2024-08-09,2024-09-27,49,LE-ZOYSGU1Z,Valentino Beauty Glow Mascara,67.05,2509,671,96.83
POP101448,NARS,Middle East,Riyadh,High-Street,Mobile Pop-Up Truck,2024-09-25,2024-12-01,67,LE-Y2FRZWTX,NARS Pearl Fragrance,205.24,1100,2575,98.58
POP101641,NARS,Middle East,Doha,Art/Design District,Mall Kiosk,2025-03-18,2025-04-10,23,LE-RWX847OI,NARS Satin Primer,52.17,1211,2396,76.75
POP100495,MAC Cosmetics,Middle East,Jeddah,High-Street,Shop-in-Shop,2024-06-28,2024-09-04,68,LE-8U41MRNP,MAC Cosmetics Éclat Eyeshadow Palette,126.68,1159,1972,86.64
POP101487,Hourglass,Europe,Paris,Art/Design District,Shop-in-Shop,2025-05-09,2025-07-29,81,LE-P144IP5N,Hourglass Pearl Serum,290.08,1355,2712,71.67
POP101220,Guerlain,Latin America,Buenos Aires,High-Street,Standalone Pop-Up,2025-07-09,2025-08-07,29,LE-V94Y1RDZ,Guerlain Pearl Blush,52.46,1979,3379,75.44
POP101608,Fenty Beauty,North America,Miami,Department Store Atrium,Shop-in-Shop,2024-03-16,2024-06-12,88,LE-SZYWLGT1,Fenty Beauty Noir Serum,83.45,821,1158,83.85
POP101128,Pat McGrath Labs,Latin America,Lima,High-Street,Standalone Pop-Up,2024-03-03,2024-05-04,62,LE-IWQWIQO3,Pat McGrath Labs Mirage Blush,31.59,2410,2722,60.85
POP100354,MAC Cosmetics,Europe,London,Department Store Atrium,Shop-in-Shop,2024-05-17,2024-05-29,12,LE-0F5T82YU,MAC Cosmetics Satin Highlighter,37.55,969,3014,77.44
POP100065,Hourglass,Europe,Madrid,High-Street,Mall Kiosk,2025-02-28,2025-03-08,8,LE-Z9CKW5SM,Hourglass Glow Setting Powder,43.87,1558,1275,85.0
POP102023,Shiseido,Latin America,São Paulo,High-Street,Standalone Pop-Up,2024-08-03,2024-08-11,8,LE-YTWLJA4Q,Shiseido Glow Highlighter,40.38,2388,1145,91.67
POP101100,Bobbi Brown,Europe,Berlin,High-Street,Mall Kiosk,2025-03-10,2025-03-22,12,LE-H3BNJCVC,Bobbi Brown Éclat Blush,37.5,1572,1643,72.57
POP102094,Rare Beauty,North America,Chicago,Luxury Mall,Mobile Pop-Up Truck,2024-07-29,2024-08-27,29,LE-6FCRLJMF,Rare Beauty Lumière Highlighter,62.43,833,1613,45.09
POP102057,Shiseido,Latin America,Mexico City,Airport Duty-Free,Mall Kiosk,2025-03-21,2025-06-04,75,LE-AX57ZI8H,Shiseido Éclat Fragrance,245.8,2044,1834,48.67
POP100712,Lancôme,Middle East,Riyadh,Department Store Atrium,Flash Event,2024-07-09,2024-07-25,16,LE-Y31FRN1F,Lancôme Pearl Highlighter,88.84,1486,3303,80.42
POP101161,Armani Beauty,Asia-Pacific,Seoul,Airport Duty-Free,Standalone Pop-Up,2025-05-20,2025-07-08,49,LE-AKWUKUQW,Armani Beauty Satin Lipstick,51.24,2069,3394,94.88
POP102110,Dior,Latin America,São Paulo,Airport Duty-Free,Mobile Pop-Up Truck,2024-11-06,2024-12-17,41,LE-XQADWINV,Dior Satin Mascara,51.78,1139,1439,60.79
POP101804,Lancôme,Middle East,Abu Dhabi,Airport Duty-Free,Flash Event,2024-04-18,2024-04-28,10,LE-8XYFHZ2G,Lancôme Satin Highlighter,43.71,1341,2684,98.42
POP100636,Armani Beauty,Middle East,Abu Dhabi,Department Store Atrium,Standalone Pop-Up,2024-07-22,2024-09-06,46,LE-KZXOXH2G,Armani Beauty Velvet Lipstick,56.65,678,1726,66.59
POP101281,Lancôme,Europe,Berlin,Art/Design District,Shop-in-Shop,2024-10-06,2024-11-18,43,LE-RE0IVK9L,Lancôme Mirage Serum,236.98,698,2259,77.07
POP100554,Estée Lauder,Middle East,Dubai,Art/Design District,Flash Event,2024-11-30,2025-01-28,59,LE-CU0LSV57,Estée Lauder Noir Lipstick,77.47,568,2622,80.85
POP102069,Bobbi Brown,North America,Toronto,Airport Duty-Free,Standalone Pop-Up,2024-07-21,2024-08-07,17,LE-SNWBX47J,Bobbi Brown Noir Fragrance,160.28,1729,1954,50.66
POP100618,Hermès Beauty,Europe,Paris,High-Street,Mall Kiosk,2024-12-20,2025-01-14,25,LE-WGIW9HWC,Hermès Beauty Glow Fragrance,303.11,2444,773,43.52
POP101138,Clé de Peau Beauté,Asia-Pacific,Singapore,Art/Design District,Flash Event,2025-03-08,2025-04-08,31,LE-NDORXEMA,Clé de Peau Beauté Glow Eyeshadow Palette,94.54,1098,2579,96.74
POP101583,Lancôme,Asia-Pacific,Tokyo,Luxury Mall,Mall Kiosk,2025-06-06,2025-08-01,56,LE-J8LORTK7,Lancôme Glow Setting Powder,65.12,816,1079,89.47
POP101473,Fenty Beauty,Middle East,Dubai,Department Store Atrium,Mobile Pop-Up Truck,2024-07-04,2024-08-24,51,LE-AW83OLKB,Fenty Beauty Mirage Eyeshadow Palette,140.02,1770,192,90.14
POP101927,Lancôme,Middle East,Dubai,High-Street,Standalone Pop-Up,2024-08-06,2024-09-01,26,LE-5IWXFJEM,Lancôme Velvet Foundation,106.54,1677,412,63.88
POP100596,Armani Beauty,Middle East,Doha,Department Store Atrium,Flash Event,2025-05-21,2025-08-09,80,LE-BFFG2937,Armani Beauty Lumière Foundation,75.01,1468,3134,96.19
POP100185,Pat McGrath Labs,Latin America,Lima,Airport Duty-Free,Standalone Pop-Up,2024-10-21,2024-11-21,31,LE-IL772NDC,Pat McGrath Labs Pearl Primer,78.33,1765,2714,69.79
POP100637,Shiseido,Asia-Pacific,Singapore,Airport Duty-Free,Flash Event,2025-01-24,2025-02-18,25,LE-J1PBTGUH,Shiseido Velvet Highlighter,81.51,883,571,93.15
POP100212,NARS,North America,,Department Store Atrium,Mall Kiosk,2024-08-02,2024-08-12,10,LE-A8PT9WBM,NARS Noir Mascara,40.04,1707,1560,86.71
POP101617,Clé de Peau Beauté,Latin America,Buenos Aires,Department Store Atrium,Flash Event,2025-04-05,2025-06-12,68,LE-42JUCIY6,Clé de Peau Beauté Rouge Eyeshadow Palette,119.56,1760,663,57.55
POP101749,Huda Beauty,Middle East,Doha,Luxury Mall,Mall Kiosk,2024-07-18,2024-09-12,56,LE-DK22L94Y,Huda Beauty Éclat Mascara,72.92,1473,1570,75.26
POP101509,Hermès Beauty,Europe,Madrid,Art/Design District,Flash Event,2025-02-19,2025-03-08,17,LE-ZE0W4389,Hermès Beauty Éclat Lipstick,56.54,1112,577,64.18
POP100134,NARS,Europe,Milan,Airport Duty-Free,Flash Event,2024-10-14,2024-11-09,26,LE-XP19SG22,NARS Satin Setting Powder,59.32,1237,4145,92.32
POP100096,Sisley-Paris,Latin America,Bogotá,Department Store Atrium,Standalone Pop-Up,2024-05-05,2024-06-27,53,LE-SO1U3PWD,Sisley-Paris Noir Mascara,45.95,1421,2024,66.1
POP102032,Pat McGrath Labs,Asia-Pacific,Singapore,High-Street,Mall Kiosk,2024-06-05,2024-08-08,64,LE-EGTWQEOD,Pat McGrath Labs Rouge Serum,180.64,1720,1828,64.75
POP101018,Fenty Beauty,Asia-Pacific,Tokyo,High-Street,Shop-in-Shop,2024-03-05,2024-05-27,83,LE-K1K7THD4,Fenty Beauty Glow Blush,53.21,2323,1149,42.4
POP101232,Hermès Beauty,Latin America,São Paulo,Department Store Atrium,Shop-in-Shop,2025-01-31,2025-02-15,15,LE-S1QKEAC9,Hermès Beauty Noir Highlighter,56.16,1196,1933,54.99
POP101389,NARS,North America,,Art/Design District,Standalone Pop-Up,2024-08-01,2024-08-24,23,LE-2765UXVM,NARS Velvet Serum,275.74,481,799,91.31
POP100188,Bobbi Brown,North America,Los Angeles,Department Store Atrium,Mobile Pop-Up Truck,2024-03-26,2024-06-16,82,LE-FMD9EX95,Bobbi Brown Mirage Mascara,51.47,1407,869,58.92
POP101565,Hourglass,Asia-Pacific,Singapore,Airport Duty-Free,Flash Event,2025-03-08,2025-04-23,46,LE-6OROBCT0,Hourglass Rouge Setting Powder,51.77,2374,3767,82.83
POP101071,Chanel,Latin America,Buenos Aires,Luxury Mall,Mobile Pop-Up Truck,2024-07-06,2024-09-18,74,LE-GJ8YS5BX,Chanel Glow Mascara,35.39,725,209,91.67
POP100930,Armani Beauty,Asia-Pacific,Hong Kong,Airport Duty-Free,Flash Event,2025-01-23,2025-03-06,42,LE-XZR6KFD7,Armani Beauty Velvet Highlighter,40.57,1995,4800,99.77
POP101997,Bobbi Brown,Middle East,Riyadh,High-Street,Mall Kiosk,2024-04-05,2024-05-16,41,LE-8JV6H8EN,Bobbi Brown Satin Primer,70.84,1540,2604,59.36
POP101137,YSL Beauty,Asia-Pacific,Shanghai,High-Street,Mobile Pop-Up Truck,2024-02-20,2024-03-25,34,LE-Y0NS4HQK,YSL Beauty Mirage Fragrance,144.15,2457,2980,67.13
POP101334,Shiseido,North America,Chicago,Airport Duty-Free,Mobile Pop-Up Truck,2025-01-09,2025-01-30,21,LE-QKE0EWVY,Shiseido Pearl Highlighter,88.84,1149,2579,79.38
POP101204,Huda Beauty,Middle East,Doha,Department Store Atrium,Mall Kiosk,2025-02-19,2025-05-15,85,LE-FMZJRQR4,Huda Beauty Noir Foundation,86.83,621,2900,61.75
POP101404,Pat McGrath Labs,North America,Chicago,Airport Duty-Free,Mobile Pop-Up Truck,2025-05-21,2025-05-27,6,LE-CW755HTH,Pat McGrath Labs Rouge Primer,68.35,1090,2301,66.16
POP100440,Huda Beauty,Middle East,Doha,Airport Duty-Free,Mobile Pop-Up Truck,2024-09-16,2024-12-14,89,LE-D765EHRJ,Huda Beauty Pearl Blush,33.95,2396,3234,92.14
POP101694,NARS,North America,Los Angeles,High-Street,Mobile Pop-Up Truck,2024-05-16,2024-06-14,29,LE-ZOMNND2X,NARS Mirage Highlighter,65.56,2638,3844,94.73
POP100210,Sisley-Paris,Latin America,Bogotá,High-Street,Flash Event,2024-12-27,2025-01-31,35,LE-22RH6KEE,Sisley-Paris Opulence Setting Powder,55.01,2113,2900,82.36
POP100588,Rare Beauty,Middle East,Riyadh,Art/Design District,Standalone Pop-Up,2024-07-30,2024-08-19,20,LE-NVOTE5T7,Rare Beauty Éclat Mascara,71.37,1229,2079,91.18
POP101067,Huda Beauty,Latin America,São Paulo,Luxury Mall,Mobile Pop-Up Truck,2025-04-01,2025-05-22,51,LE-0XCT2C5L,Huda Beauty Rouge Blush,43.36,1788,964,54.49
POP101378,Valentino Beauty,Latin America,Bogotá,Luxury Mall,Mobile Pop-Up Truck,2024-08-10,2024-09-05,26,LE-G5Q1WVMH,Valentino Beauty Pearl Lipstick,42.75,1832,2060,79.88
POP101852,Clé de Peau Beauté,Asia-Pacific,Singapore,Art/Design District,Standalone Pop-Up,2024-08-24,2024-10-11,48,LE-OZBSWMVU,Clé de Peau Beauté Velvet Eyeshadow Palette,145.78,629,4244,100.0
POP101965,Hourglass,Asia-Pacific,Tokyo,Art/Design District,Mall Kiosk,2025-01-31,2025-03-31,59,LE-HMZJGUWV,Hourglass Glow Lipstick,74.19,1274,2157,69.13
POP101739,Rare Beauty,Middle East,Doha,Airport Duty-Free,Mall Kiosk,2025-03-22,2025-06-11,81,LE-UCAAMPUB,Rare Beauty Glow Foundation,107.25,1978,1245,83.33
POP100630,YSL Beauty,North America,Miami,Luxury Mall,Mall Kiosk,2024-06-01,2024-07-18,47,LE-OI10HY38,YSL Beauty Rouge Lipstick,61.83,1037,1740,69.96
POP100808,Rare Beauty,Europe,Milan,Airport Duty-Free,Standalone Pop-Up,2025-01-22,2025-02-15,24,LE-4D6SW5ZH,Rare Beauty Rouge Blush,37.18,1963,1618,83.66
POP100812,Dior,Asia-Pacific,Singapore,Art/Design District,Shop-in-Shop,2024-08-12,2024-10-07,56,LE-JG2W9AO8,Dior Lumière Foundation,57.21,1006,2131,92.73
POP100220,Lancôme,Europe,Paris,Luxury Mall,Mall Kiosk,2025-03-14,2025-05-26,73,LE-NAQ8W49R,Lancôme Satin Foundation,72.26,1411,2221,87.86
POP102130,Bobbi Brown,Middle East,Doha,Art/Design District,Mall Kiosk,2024-03-26,2024-05-30,65,LE-ETCW3U5L,Bobbi Brown Opulence Foundation,52.52,894,2486,64.44
POP100237,Clé de Peau Beauté,Latin America,Mexico City,Luxury Mall,Shop-in-Shop,2025-04-03,2025-05-24,51,LE-GET7WA1P,Clé de Peau Beauté Satin Blush,51.18,1012,1687,46.11
POP100907,Guerlain,Middle East,Abu Dhabi,High-Street,Flash Event,2025-03-08,2025-04-11,34,LE-BC8RYWJF,Guerlain Lumière Mascara,50.28,2012,1024,81.53
POP101179,Guerlain,Latin America,Lima,Department Store Atrium,Flash Event,2024-12-23,2025-01-13,21,LE-MXJD5O0C,Guerlain Opulence Blush,34.99,771,289,61.36
POP100289,La Prairie,Middle East,Dubai,High-Street,Shop-in-Shop,2024-03-05,2024-03-18,13,LE-KB3P44K7,La Prairie Opulence Primer,45.86,1357,1614,93.73
POP100679,Valentino Beauty,North America,Los Angeles,High-Street,Mall Kiosk,2025-03-12,2025-03-28,16,LE-2DCKURFK,Valentino Beauty Velvet Foundation,79.02,1164,2972,79.13
POP100695,Valentino Beauty,Asia-Pacific,Singapore,Luxury Mall,Mobile Pop-Up Truck,2025-02-11,2025-05-07,85,LE-ZJYG0HC3,Valentino Beauty Lumière Setting Powder,50.46,1403,2067,80.02
POP100316,Pat McGrath Labs,Europe,Madrid,Art/Design District,Mobile Pop-Up Truck,2024-08-28,2024-10-20,53,LE-BSECF5RR,Pat McGrath Labs Velvet Setting Powder,65.23,1147,3859,77.98
POP100873,Charlotte Tilbury,Middle East,Doha,Airport Duty-Free,Flash Event,2024-03-30,2024-04-19,20,LE-LC4VM2H9,Charlotte Tilbury Lumière Lipstick,36.07,1476,3335,68.81
POP101773,Bobbi Brown,Asia-Pacific,Tokyo,Airport Duty-Free,Mall Kiosk,2024-09-09,2024-12-04,86,LE-ONOTQWML,Bobbi Brown Lumière Blush,49.7,2254,2093,86.34
POP100013,Clé de Peau Beauté,Asia-Pacific,Hong Kong,High-Street,Flash Event,2024-06-29,2024-09-07,70,LE-3O6BXIAO,Clé de Peau Beauté Éclat Setting Powder,45.01,1377,619,73.52
POP101432,NARS,Latin America,São Paulo,Art/Design District,Standalone Pop-Up,2025-06-25,2025-07-17,22,LE-4MJ0QFAH,NARS Mirage Eyeshadow Palette,144.71,637,1228,89.83
POP101004,NARS,Latin America,Bogotá,High-Street,Mall Kiosk,2025-04-30,2025-07-15,76,LE-8TUXZ7EF,NARS Rouge Eyeshadow Palette,101.53,2458,3790,81.02
POP100548,Givenchy Beauty,Asia-Pacific,Singapore,Airport Duty-Free,Shop-in-Shop,2025-03-30,2025-04-11,12,LE-HZ0S3WKL,Givenchy Beauty Lumière Fragrance,123.92,1700,3071,67.01
POP101427,Dior,Middle East,Dubai,Department Store Atrium,Mobile Pop-Up Truck,2024-11-23,2025-02-07,76,LE-ZEVQLJ8F,Dior Glow Foundation,89.06,618,834,93.92
POP100478,La Prairie,Latin America,Mexico City,Airport Duty-Free,Standalone Pop-Up,2025-02-17,2025-05-09,81,LE-ZK5MNGNW,La Prairie Éclat Eyeshadow Palette,90.06,1742,1489,59.39
POP101931,Armani Beauty,Asia-Pacific,Tokyo,High-Street,Mobile Pop-Up Truck,2024-03-17,2024-06-06,81,LE-LWEFIPAV,Armani Beauty Éclat Setting Powder,84.46,1618,675,60.76
POP101446,Armani Beauty,Latin America,,Department Store Atrium,Standalone Pop-Up,2025-01-13,2025-03-17,63,LE-AWDJOXBD,Armani Beauty Rouge Blush,33.32,1387,2523,65.87
